AccountID,Account_Type,TransactionID,PostingDate,TransactionDate,Amount,Description,Transaction_Category,MCC,MCC_Description,Transaction_status,Currency,Transaction_Type,Source_Transaction_Type,Data_Date
JOHN_PERSONAL,Personal,54ab9991-ec77-4b21-ada6-2dafc8ce63d0,2024-06-01,2024-06-01,109.57,Computer Network/Information Services,Bills & Utilities,4816,Computer Network/Information Services,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8be56fbf-707b-46b1-8044-5a4f4caa4341,2024-06-01,2024-06-01,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7ee21a40-5309-42b6-b1e5-cb5bf7e22095,2024-06-02,2024-06-02,189.27,Video Game Arcades/Establishments,Entertainment,7994,Video Game Arcades/Establishments,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e8415d8f-6dd5-4c55-a988-6ed558c359f2,2024-06-02,2024-06-02,267.6,Tent and Awning Shops,Shopping,5998,Tent and Awning Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,caba789b-3a67-45d8-bb70-e61cff738e90,2024-06-03,2024-06-03,364.58,"Computer Maintenance, Repair and Services (Not Elsewhere Classified)",Business Services,7379,"Computer Maintenance, Repair and Services (Not Elsewhere Classified)",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,a6e73770-b24e-4256-a339-3f389341b66b,2024-06-04,2024-06-04,74.04,"Hardware, Equipment and Supplies",Shopping,5072,"Hardware, Equipment and Supplies",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,de5fb13c-86ef-4616-a566-b9a8aa8957c6,2024-06-04,2024-06-04,38.21,Sporting and Recreational Camps,Business Services,7032,Sporting and Recreational Camps,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,d64f5f16-6e6e-4b6c-bb8f-ba8a61df818f,2024-06-05,2024-06-05,250.41,Cigar Stores and Stands,Shopping,5993,Cigar Stores and Stands,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,2ef9d416-98e2-4899-a094-810871e10c17,2024-06-05,2024-06-05,395.08,Snowmobile Dealers,Shopping,5598,Snowmobile Dealers,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,707de286-1cb6-4d6e-9c87-6809c3d6d813,2024-06-05,2024-06-05,181.88,Automated Fuel Dispensers,Shopping,5542,Automated Fuel Dispensers,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,99e263eb-8383-4454-b1df-85290a4d347c,2024-06-05,2024-06-05,105.82,"Watch, Clock and Jewelry Repair",Business Services,7631,"Watch, Clock and Jewelry Repair",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,53faa6e2-5987-4b9e-8e49-d845edcb53ff,2024-06-06,2024-06-06,98.34,Miscellaneous Apparel and Accessory Shops,Shopping,5699,Miscellaneous Apparel and Accessory Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,099f5a6b-2adc-428b-bc1f-eb493886ecfa,2024-06-07,2024-06-07,37.64,Overdraft Fee,Fees & Charges,9975,Overdraft Fee,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,42c66fb9-8375-4950-a16a-ee59810fe097,2024-06-09,2024-06-09,382.29,JAPAN AIRLINES,Auto & Transport,3006,JAPAN AIRLINES,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b75a2e13-b41c-4980-95d4-5f79386fdde1,2024-06-09,2024-06-09,389.03,Automated Fuel Dispensers,Shopping,5542,Automated Fuel Dispensers,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,206419ba-531e-42e7-a3d8-80e02b1ef5e9,2024-06-10,2024-06-10,239.45,Government-Owned Lotteries (Non-U.S. region),Business Services,9406,Government-Owned Lotteries (Non-U.S. region),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9e38e387-db1d-4a2a-abf2-768bf63369f4,2024-06-11,2024-06-11,190.04,"Computer Programming, Data Processing, and Integrated Systems Design Services",Business Services,7372,"Computer Programming, Data Processing, and Integrated Systems Design Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,716eda90-92dd-435f-b9fc-8c77fd5f36dd,2024-06-12,2024-06-12,146.16,"Stationery Stores, Office and School Supply Stores",Shopping,5943,"Stationery Stores, Office and School Supply Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,34c85e3b-8b15-4d4f-9238-c10a239ea4d6,2024-06-12,2024-06-12,114.0,Real Estate Agents and Managers,Business Services,6513,Real Estate Agents and Managers,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,53cde66e-0d65-432d-9c59-a1bf625f3956,2024-06-12,2024-06-12,36.98,Record Stores,Shopping,5735,Record Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7e9718e2-9337-4b0d-b7f8-fdac3fdfb504,2024-06-13,2024-06-13,77.34,Recreation Services (Not Elsewhere Classified),Entertainment,7999,Recreation Services (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,71896e1f-4246-48f0-ab0a-b9bb84bd13cb,2024-06-15,2024-06-15,123.33,Computer Network/Information Services,Bills & Utilities,4816,Computer Network/Information Services,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,c5a63dfc-652d-47f2-a73b-fa1770524d74,2024-06-15,2024-06-15,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,10b37c14-e4de-4998-b518-1dcf199122e6,2024-06-17,2024-06-17,79.67,"Local and Suburban Commuter Passenger Transportation, Including Ferries",Auto & Transport,4111,"Local and Suburban Commuter Passenger Transportation, Including Ferries",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4a1a8f60-ba68-478d-8e18-82f3ff0f1f65,2024-06-17,2024-06-17,40.71,Public Golf Courses,Entertainment,7992,Public Golf Courses,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8fef23c9-da05-4d14-9d0e-00e189f36e12,2024-06-18,2024-06-18,211.96,"Laundry, Cleaning, and Garment Services",Business Services,7210,"Laundry, Cleaning, and Garment Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ec44055b-a11f-420d-b247-0e9de2f3379c,2024-06-18,2024-06-18,132.73,Metal Service Centers and Offices,Shopping,5051,Metal Service Centers and Offices,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5bbf357a-d230-4496-831e-66b8131e5eb0,2024-06-22,2024-06-22,170.52,Digital Goods Large Digital Goods Merchant,Shopping,5818,Digital Goods Large Digital Goods Merchant,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7befe722-c0f5-46bb-b0be-eac2b8536215,2024-06-23,2024-06-23,80.7,Miscellaneous Home Furnishing Specialty Stores,Shopping,5719,Miscellaneous Home Furnishing Specialty Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,135992c9-1074-4d5a-948c-c7968c1978c7,2024-06-25,2024-06-25,244.87,"Hearing Aids Sales, Service, and Supply",Shopping,5975,"Hearing Aids Sales, Service, and Supply",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4df9e38e-551c-4aa5-963c-0167294aec38,2024-06-27,2024-06-27,248.41,Carpet and Upholstery Cleaning,Business Services,7217,Carpet and Upholstery Cleaning,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4217ddfe-76ea-4992-aae6-6f6fe986a5d0,2024-06-28,2024-06-28,263.66,Wig and Toupee Stores,Shopping,5698,Wig and Toupee Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,50c316ac-3602-4733-a0a6-5f24586baf3c,2024-06-28,2024-06-28,23.42,Wire Transfer Fee,Fees & Charges,9970,Wire Transfer Fee,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,77195564-ba5d-4450-bac0-a2914fb03a94,2024-06-29,2024-06-29,757.1,"Heating, Plumbing, and Air Conditioning Contractors",Business Services,1711,"Heating, Plumbing, and Air Conditioning Contractors",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5d98efcf-4315-4ae4-b50a-e6e2c0f66006,2024-06-29,2024-06-29,748.81,UNITED AIRLINES,Auto & Transport,3000,UNITED AIRLINES,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f75997ef-18b4-461d-bacf-1c12961d6ad6,2024-06-30,2024-06-30,293.11,Automotive Service Shops (Non-Dealer),Business Services,7538,Automotive Service Shops (Non-Dealer),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,86703238-287b-4f3c-84c8-5df95bddeb43,2024-06-30,2024-06-30,500.0,Monthly Bonus - ACH Deposit,Financial,9963,ACH Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f60ce85b-98f7-4331-b794-e82901230740,2024-07-01,2024-07-01,246.61,Automotive Parts and Accessories Stores,Shopping,5533,Automotive Parts and Accessories Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ec851eec-f506-4330-8922-63fdaf8b62db,2024-07-01,2024-07-01,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,c80f7cb2-6855-4338-8b40-9f906a4a61e8,2024-07-02,2024-07-02,462.87,"Architectural, Engineering, and Surveying Services",Business Services,8911,"Architectural, Engineering, and Surveying Services",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,a0f74b7a-56eb-4fd9-a9c2-25afc9d6a00b,2024-07-02,2024-07-02,189.38,Sporting and Recreational Camps,Business Services,7032,Sporting and Recreational Camps,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7ad5fa1b-7efe-42f0-9a75-1e572711f378,2024-07-04,2024-07-04,128.55,Computer Software Stores,Shopping,5734,Computer Software Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5558bb1d-e7ec-4744-b2ad-60c0ec2b2681,2024-07-05,2024-07-05,265.33,Computers and Computer Peripheral Equipment and Software,Shopping,5045,Computers and Computer Peripheral Equipment and Software,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,dd5298ce-2a26-49a0-9127-4aeb85ce123b,2024-07-07,2024-07-07,438.78,Durable Goods (Not Elsewhere Classified),Shopping,5099,Durable Goods (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5b7a0c6c-99a0-49ec-80d6-99db1e826400,2024-07-07,2024-07-07,136.12,Construction Materials (Not Elsewhere Classified ),Shopping,5039,Construction Materials (Not Elsewhere Classified ),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,c0941931-643b-4324-940b-3cdae569cdaf,2024-07-07,2024-07-07,242.27,"Watch, Clock and Jewelry Repair",Business Services,7631,"Watch, Clock and Jewelry Repair",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,0a5a033e-7d21-4344-8958-f340cab4e40a,2024-07-07,2024-07-07,490.16,Miscellaneous Publishing and Printing,Business Services,2741,Miscellaneous Publishing and Printing,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e5141c7b-bac2-4af4-b99c-09256dd5f75b,2024-07-08,2024-07-08,322.95,"Hardware, Equipment and Supplies",Shopping,5072,"Hardware, Equipment and Supplies",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ae5594b3-6572-436a-ac9d-3b9ce3203962,2024-07-10,2024-07-10,123.43,"Candy, Nut, and Confectionery Stores",Shopping,5441,"Candy, Nut, and Confectionery Stores",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,849b2435-43df-44cc-a7b3-b518fdbcd682,2024-07-10,2024-07-10,42.43,Government-Owned Lotteries (Non-U.S. region),Business Services,9406,Government-Owned Lotteries (Non-U.S. region),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,6470245c-6bd3-4789-a50a-ae45903cc0d2,2024-07-10,2024-07-10,168.68,"Parking Lots, Parking Meters and Garages",Business Services,7523,"Parking Lots, Parking Meters and Garages",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,145dd363-a649-4296-91c4-e06c70f32dd0,2024-07-10,2024-07-10,47.8,Towing Services,Business Services,7549,Towing Services,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,58cea799-032d-4154-8bb9-6e7b607699f3,2024-07-11,2024-07-11,152.56,"Books, Periodicals and Newspapers",Shopping,5192,"Books, Periodicals and Newspapers",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,0a76e195-d5c3-40fe-b8ca-3b5eb95fdfd1,2024-07-14,2024-07-14,35.56,"Betting, including Lottery Tickets, Casino Gaming Chips, Off-Track Betting, and Wagers at Race Tracks",Entertainment,7995,"Betting, including Lottery Tickets, Casino Gaming Chips, Off-Track Betting, and Wagers at Race Tracks",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,13264f2f-90af-4e5e-8e61-f0863e66d94d,2024-07-15,2024-07-15,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,393eadc3-ed6f-49c1-8f5b-69822da46859,2024-07-16,2024-07-16,197.73,Miscellaneous and Specialty Retail Shops,Shopping,5999,Miscellaneous and Specialty Retail Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b0efcd71-5967-420f-963f-7631bc6705b4,2024-07-17,2024-07-17,296.01,Computer Network/Information Services,Bills & Utilities,4816,Computer Network/Information Services,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e2d9669e-21b6-4edb-b2b8-2acc3c800d4c,2024-07-17,2024-07-17,119.02,Miscellaneous Personal Services (Not Elsewhere Classified),Business Services,7299,Miscellaneous Personal Services (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,56ccde58-8154-43e3-9447-8490dfdd3273,2024-07-17,2024-07-17,131.15,"Financial Institutions Merchandise, Services, and Debt Repayment",Business Services,6012,"Financial Institutions Merchandise, Services, and Debt Repayment",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,05a2f30e-7b1c-47c3-9442-889635f821a0,2024-07-18,2024-07-18,149.02,Miscellaneous Home Furnishing Specialty Stores,Shopping,5719,Miscellaneous Home Furnishing Specialty Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ab694b27-2a6f-46fe-b712-d6a9c6725759,2024-07-19,2024-07-19,190.52,Package Tour Operators Germany Only,Auto & Transport,4723,Package Tour Operators Germany Only,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5d0893b3-766f-4160-80f1-fa9c455cdb13,2024-07-19,2024-07-19,1933.43,Incoming Wire Transfer,Financial,9962,Incoming Wire Transfer,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b0aa6477-db69-44c1-8bb2-92f446473781,2024-07-20,2024-07-20,411.79,Miscellaneous Publishing and Printing,Business Services,2741,Miscellaneous Publishing and Printing,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,2d4aa2b8-0424-4432-8e3b-fdc8e325e7d5,2024-07-20,2024-07-20,140.71,Miscellaneous Personal Services (Not Elsewhere Classified),Business Services,7299,Miscellaneous Personal Services (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,85994dd4-13a1-4dfa-bf8e-dc42673b3e76,2024-07-23,2024-07-23,401.21,Industrial Supplies (Not Elsewhere Classified),Shopping,5085,Industrial Supplies (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,2948252e-dd9c-4402-8196-c35ac5a0b860,2024-07-23,2024-07-23,176.96,"Motor Freight Carriers and Trucking Local and Long Distance, Moving and Storage Companies, and Local Delivery",Auto & Transport,4214,"Motor Freight Carriers and Trucking Local and Long Distance, Moving and Storage Companies, and Local Delivery",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,d9cf53c8-1ce2-452b-9dc3-43e1c483e3d3,2024-07-24,2024-07-24,170.63,"Bands, Orchestras, and Miscellaneous Entertainers (Not Elsewhere Classified)",Entertainment,7929,"Bands, Orchestras, and Miscellaneous Entertainers (Not Elsewhere Classified)",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,d6128cfc-6ba3-437f-b8e4-af614bc885c8,2024-07-24,2024-07-24,487.55,Dairy Products Stores,Shopping,5451,Dairy Products Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,02833f43-721f-41b1-a220-34df00d75666,2024-07-25,2024-07-25,133.18,Used Merchandise and Secondhand Stores,Shopping,5931,Used Merchandise and Secondhand Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,4c7f9e56-66ae-4969-af9b-d16592c9844d,2024-07-25,2024-07-25,191.46,Sporting and Recreational Camps,Business Services,7032,Sporting and Recreational Camps,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,931e268f-3351-4d3c-a0a8-977ee2a44c3f,2024-07-26,2024-07-26,299.74,Cigar Stores and Stands,Shopping,5993,Cigar Stores and Stands,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,e24d6f6e-faef-4d81-b61a-8c642652ec99,2024-07-27,2024-07-27,174.32,Emergency Services (GCAS) (Visa use only),Business Services,9702,Emergency Services (GCAS) (Visa use only),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,853a3cd3-dcc4-4611-90a7-27a705ecb7e8,2024-07-27,2024-07-27,89.36,Direct Marketing Other Direct Marketers (Not Elsewhere Classified),Shopping,5969,Direct Marketing Other Direct Marketers (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,617f0284-4223-44e7-adca-8a34787acc10,2024-07-28,2024-07-28,40.72,Mobile Home Dealers,Shopping,5271,Mobile Home Dealers,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,ff8212de-829f-49ae-a16b-21f5448082f7,2024-07-29,2024-07-29,397.41,Carpentry Contractors,Business Services,1750,Carpentry Contractors,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,cf9f13da-0504-4dfb-93df-cddb0aa24a07,2024-07-31,2024-07-31,500.0,Monthly Bonus - ACH Deposit,Financial,9963,ACH Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,eeea7992-c73e-477b-83df-710b80d06b94,2024-08-01,2024-08-01,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,7ad4478a-34a3-4829-8932-2bf96cb0820e,2024-08-03,2024-08-03,135.48,"Photographic, Photocopy, Microfilm Equipment and Supplies",Shopping,5044,"Photographic, Photocopy, Microfilm Equipment and Supplies",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,3caf9357-a3f2-4e53-b19d-9cda220421d9,2024-08-04,2024-08-04,150.76,Camera and Photographic Supply Stores,Shopping,5946,Camera and Photographic Supply Stores,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,fdc0d277-c870-4395-a80f-090e4637ac88,2024-08-06,2024-08-06,329.86,Stenographic and Secretarial Support,Business Services,7339,Stenographic and Secretarial Support,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,3a910845-09bc-45ab-90e7-1b511a8f36cf,2024-08-06,2024-08-06,229.3,Financial Institutions Automated Cash Disbursements,Business Services,6011,Financial Institutions Automated Cash Disbursements,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,f04024a6-2f3c-4426-a6ca-c1d3c7a6745c,2024-08-07,2024-08-07,106.04,Beauty and Barber Shops,Business Services,7230,Beauty and Barber Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,12e6bad8-00a0-49c5-bd48-3b3c37e52240,2024-08-07,2024-08-07,3.41,ACH Fee,Fees & Charges,9972,ACH Fee,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b1af6637-05e9-4371-b1d9-53c7948c3b9a,2024-08-08,2024-08-08,210.24,Correspondence Schools,Education,8241,Correspondence Schools,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,56c1e06e-601e-49b5-b726-326c1d78812c,2024-08-09,2024-08-09,171.68,Transportation Services (Not Elsewhere Classified),Auto & Transport,4789,Transportation Services (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9b162646-c57c-42ca-a899-b560cb540d78,2024-08-09,2024-08-09,158.81,Bicycle Shops Sales and Service,Shopping,5940,Bicycle Shops Sales and Service,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,be483aaa-2dcb-472f-9a66-d2905308e049,2024-08-11,2024-08-11,30.16,"Drinking Places (Alcoholic Beverages) Bars, Taverns, Nightclubs, Cocktail Lounges, and Discotheques",Food & Dining,5813,"Drinking Places (Alcoholic Beverages) Bars, Taverns, Nightclubs, Cocktail Lounges, and Discotheques",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,027e7621-1fad-4068-ac91-b5d49933f198,2024-08-11,2024-08-11,70.48,Medical and Dental Laboratories,Health & Fitness,8071,Medical and Dental Laboratories,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,0c9fcdcc-ddf7-4682-a08c-f691c9e4671d,2024-08-12,2024-08-12,71.58,Electric Razor Stores Sales and Service,Shopping,5997,Electric Razor Stores Sales and Service,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,05a30311-7312-4aea-83ab-89e69d0e1246,2024-08-12,2024-08-12,207.97,Grocery Stores and Supermarkets,Shopping,5411,Grocery Stores and Supermarkets,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8fa6980a-0c80-4fa4-b7ae-3a15587c87ce,2024-08-14,2024-08-14,168.06,Durable Goods (Not Elsewhere Classified),Shopping,5099,Durable Goods (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,cbd16ff2-c431-4e1f-8e9f-f1b28429c4fb,2024-08-14,2024-08-14,2.41,ACH Fee,Fees & Charges,9972,ACH Fee,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,50093953-da31-4521-bf2b-a6db3a12df39,2024-08-15,2024-08-15,498.45,General Contractors Residential and Commercial,Business Services,1520,General Contractors Residential and Commercial,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5168a2f8-6851-402e-b36e-1faa5a166de6,2024-08-15,2024-08-15,3000.0,Direct Deposit,Paycheck,9961,Direct Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,5e1c9530-41c7-4801-8853-b9ec38ae5e65,2024-08-16,2024-08-16,484.19,Tax Payments,Business Services,9311,Tax Payments,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,a8d9b74a-24bc-4841-9b7b-ca72e5884483,2024-08-17,2024-08-17,251.9,Direct Marketing Outbound Telemarketing Merchant,Shopping,5966,Direct Marketing Outbound Telemarketing Merchant,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8b3df426-5dc5-4caf-b2be-7c397ee264ab,2024-08-18,2024-08-18,52.89,Petroleum and Petroleum Products,Shopping,5172,Petroleum and Petroleum Products,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,9d70653f-18a8-4905-88b6-a9d2e345b9c6,2024-08-18,2024-08-18,3325.27,Branch Deposit,Financial,9965,Branch Deposit,Posted,USD,Credit,Credit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,c11f454b-b381-4af2-a5bd-275884e4854c,2024-08-19,2024-08-19,283.03,Non-Financial Institutions Stored Value Card Purchase/Load,Business Services,6540,Non-Financial Institutions Stored Value Card Purchase/Load,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,8199ac19-597d-46fe-8b92-e1c48f64386a,2024-08-19,2024-08-19,297.01,Automotive Paint Shops,Business Services,7535,Automotive Paint Shops,Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,b8c5b7e5-2cfe-422a-b4de-ed7659d71e4b,2024-08-19,2024-08-19,273.83,Nondurable Goods (Not Elsewhere Classified),Shopping,5199,Nondurable Goods (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,c5911aad-5191-4d6a-9d9f-ecc871744363,2024-08-23,2024-08-23,199.33,Transportation Services (Not Elsewhere Classified),Auto & Transport,4789,Transportation Services (Not Elsewhere Classified),Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
JOHN_PERSONAL,Personal,893dffcc-6cda-4ae8-8569-46e0f283f03d,2024-08-23,2024-08-23,184.49,"Colleges, Universities, Professional Schools, and Junior Colleges",Education,8220,"Colleges, Universities, Professional Schools, and Junior Colleges",Posted,USD,Debit,Debit,2025-11-21 16:48:47.630176
